name,activity,governorate,phone,linkedin_url
SSM CHAUSSURES EXPORT,Chaussures industrielles en toutes matières.,Bizerte,(216) - 72 453 188 / 24 752 952,https://ca.linkedin.com/company/connect-export
SSP,Chaussures industrielles en toutes matières.,Nabeul,(216) - 52 845 735,https://ca.linkedin.com/company/ssp-limited
STAR VAL DU SAHEL,Fabrication d'articles de voyage et de maroquinerie.,Sousse,(216) - 98 608 277,https://fr.linkedin.com/company/jcube-industries-sas
STARLEATHER,Fabrication d'articles de voyage et de maroquinerie.,Bizerte,(216) - 72 440 666,https://pk.linkedin.com/company/star-leather-industries
STARLIGHT,Vêtements en cuir - Fabrication d'articles de voyage et de maroquinerie.,Bizerte,(216) - 72 440 753 / 72 441 010,https://ca.linkedin.com/company/starlight-investments-ltd-
STGS (MOKNINE),Vêtements en cuir.,Monastir,(216) - 73 400 141,https://tn.linkedin.com/company/moser-cabel-system
STORK,Chaussures industrielles en toutes matières.,Beja,(216) - 98 377 815 / 78 451 661,https://uk.linkedin.com/company/stork
SUPER SHOES,Chaussures industrielles en toutes matières.,Nabeul,(216) - 24 632 202 / 99 937 267,https://in.linkedin.com/company/superhouse-ltd
TANNERIE DE L'ETOILE,Apprêt et tannage des cuirs.,Ben Arous,(216) - 71 434 361 / 71 296 098,https://ca.linkedin.com/company/etoile-sportive-du-sahel
TIMAC,Chaussures industrielles en toutes matières.,Sfax,(216) - 74 235 824,https://www.linkedin.com/company/timac-agro-avrasya
TITAS,Chaussures industrielles en toutes matières.,Sfax,(216) - 74 214 027,https://in.linkedin.com/company/titas-gas-transmission-and-distribution-co-ltd
TJ CONFECTION,Vêtements en cuir.,Tunis,(216) - 71 933 232,https://in.linkedin.com/company/national-biscuits-confectionery-company
TMA,Apprêt et tannage des cuirs.,Sousse,(216) - 58 308 903 / 73 233 222,https://hr.linkedin.com/company/tma-srl
BRAMOTEX,Matelas.,Tozeur,(216) - 98 454 053,https://ca.linkedin.com/company/promotex-productions
CASTILLA DESIGN,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ariana,(216) - 20 479 292 / 71 554 245,https://co.linkedin.com/company/riopaila-castilla-s.-a.
CCI,Meubles de cuisine.,Nabeul,(216) - 98 200 226 / 99 717 070,https://www.linkedin.com/company/castleton-commodities-international
CLERPREM TUNISIE,Sièges.,Bizerte,(216) - 72 111 100 / 72 111 104,https://de.linkedin.com/company/clerprem
CRAFTS WOOD,Objets divers en bois.,Sfax,(216) - 98 747 276 / 98 747 275,https://in.linkedin.com/company/teckwoodcrafts
DA VINCI FURNITURE,Meubles de cuisine.,Sousse,(216) - 58 810 363,https://eg.linkedin.com/company/davincihome
DELTA CUISINE,Meubles de cuisine.,Ben Arous,(216) - 79 408 002,https://in.linkedin.com/company/delta-technology-and-management-services-pvt.-ltd.
DELTA-MEUBLES,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 74 432 189,https://ca.linkedin.com/company/meublesrd
DORMAFLEX  TN,Matelas.,Kairouan,(216) - 20 587 067 / 22 257 165,https://www.linkedin.com/company/adf-medical
D'SQUARE,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 98 758 975 / 98 291 000,https://in.linkedin.com/company/dotsquares
ECOPALME,Emballages en bois.,Gabes,(216) - 21 168 848 / 21 686 459,https://sa.linkedin.com/company/ecopalletz
EEMAR INDUSTRIES,Fabrication de charpentes et de menuiseries.,Monastir,(216) - 36 422 219 / 73 422 376,https://ae.linkedin.com/company/elmar-marine-engineering-llc
EFFECTIVE PALLET COMPANY,Emballages en bois.,Sfax,(216) - 22 667 284,https://ca.linkedin.com/company/pacificpalletltd
EL FABRIKA ECO - BOIS,Fabrication de charpentes et de menuiseries.,Tunis,(216) - 55 239 600,https://fr.linkedin.com/company/ecoabois
EMPREINTE BOIS,"Objets divers en bois - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Nabeul,(216) - 72 361 130 / 22 053 023,https://fr.linkedin.com/company/empreintepaysage
EXTRA DECOR,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...) - Matelas.",Medenine,(216) - 75 624 752,https://in.linkedin.com/company/homeitup
EXTRA MOUSSE,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...) - Matelas.",Medenine,(216) - 75 601 470,https://fr.linkedin.com/company/buzzbusters
FPT,Emballages en bois.,Ben Arous,(216) - 58 184 236 / 71 409 429,https://in.linkedin.com/company/fpt-software
FUNEXPORT COFFIN INTERNATIONAL,Objets divers en bois.,Ben Arous,(216) - 54 128 620,https://fr.linkedin.com/company/ith-co
GAN (BIR EL KASSAA),Panneaux de bois - Fabrication de charpentes et de menuiseries.,Ben Arous,(216) - 70 020 520 / 70 020 800,https://tn.linkedin.com/company/centre-technique-du-textile
GAN (TESTOUR),"Sciage, rabotage, imprégnation du bois.",Beja,(216) - 71 450 933 / 70 020 520,https://fr.linkedin.com/company/gan
GREENPAL,Emballages en bois.,Beja,(216) - 71 765 805,https://es.linkedin.com/company/greenpal-logistic
GTIM (LA SOUKRA),Sièges.,Ariana,(216) - 70 721 139 / 70 721 138,https://fr.linkedin.com/company/grouptim
hY CUISINE,"Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 55 468 080,https://ca.linkedin.com/company/high-liner-foods
IDEAL MEUBLES,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 73 342 551 / 73 342 291,https://fr.linkedin.com/company/alea-office
INDUMOB,"Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ariana,(216) - 70 693 922 / 55 555 561,https://in.linkedin.com/company/indiumsoftware
INDUSTRIELLE 2MA,Objets divers en bois.,Sfax,(216) - 28 478 282,https://ch.linkedin.com/company/2mafermetures
INTER MEUBLE,"Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 73 343 290 / 73 343 291,https://br.linkedin.com/company/inter-link-do-brasil
INTERIEURS,Sièges - Meubles de Bureau et Magasin.,Tunis,(216) - 71 854 666,https://ci.linkedin.com/company/interieurs-ci
KBAYER MEUBLES,"Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Monastir,(216) - 73 452 823,https://fr.linkedin.com/company/demeyere-group
KHEMAIES OULED ALI,"Sciage, rabotage, imprégnation du bois - Emballages en bois.",Jendouba,(216) - 98 556 945 / 78 670 094,https://ae.linkedin.com/company/venco-imtiaz-contracting-co
KINZA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Nabeul,(216) - 92 870 495,https://in.linkedin.com/company/kinza-steel-door
KLAM ELLOUH,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Nabeul,(216) - 94 612 025 / 72 362 577,https://ca.linkedin.com/company/klam-consulting
LA NOUVELLE CONFORTA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 22 100 222 / 74 453 320,https://cd.linkedin.com/company/conforta-sarl
LA TRINGLE,Objets divers en bois.,Sousse,(216) - 73 342 566,https://fr.linkedin.com/company/le-triangle-rennes
L'ART DU BUREAU,Meubles de Bureau et Magasin.,Sfax,(216) - 74 860 508,https://fr.linkedin.com/company/a-s-l-paris
LE GENERAL,Meubles de Bureau et Magasin.,Sidi Bouzid,(216) - 98 417 252,https://fr.linkedin.com/company/generalaudit
LES ATELIERS DU CAP BON,Fabrication de charpentes et de menuiseries.,Nabeul,(216) - 72 221 045,https://ca.linkedin.com/company/lephareducapbon
LIGNE APOLLON,"Sciage, rabotage, imprégnation du bois - Fabrication de charpentes et de menuiseries - Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Monastir,(216) - 73 420 825 / 73 420 926,https://it.linkedin.com/company/apollon-solar
LMB,Fabrication de charpentes et de menuiseries.,Sfax,,https://www.linkedin.com/company/lmb-group-ltd
L'OLIVIER,Objets divers en bois.,Sidi Bouzid,(216) - 98 591 518,https://fr.linkedin.com/company/association-l-olivier
MACUISINE,"Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 73 390 100 / 23 817 000,https://fr.linkedin.com/company/aquireno
MAISON BOIS MASSIF,Fabrication de charpentes et de menuiseries.,Beja,(216) - 78 585 222,https://in.linkedin.com/company/espass-habitat
MAISON NATURE,Objets divers en bois.,Beja,(216) - 98 134 336,https://fr.linkedin.com/company/maison-de-la-nature-du-ried-et-de-l-alsace-centrale
MAPROD,Meubles de cuisine.,Nabeul,(216) - 72 225 126,https://in.linkedin.com/company/naprod-life-sciences
MARKO MOBILI,Fabrication de charpentes et de menuiseries - Meubles de Bureau et Magasin - Meubles de cuisine.,Sfax,(216) - 25 538 000 / 74 440 802,https://www.linkedin.com/company/gomobili
MENUISERIE KESKES ABDELAZIZ,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 27 453 575 / 74 453 575,https://ma.linkedin.com/company/camil-system
MENUISERIE SERVICE,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 20 126 412,https://fr.linkedin.com/company/acm-menuiserie
MENUISERIE ZALILA,Fabrication de charpentes et de menuiseries.,Sfax,(216) - 74 225 209 / 74 228 882,https://fr.linkedin.com/company/dlmenuiserie
MEUBLATEX INDUSTRIES (EX LES METIERS),"Sièges - Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 97 228 151 / 73 308 777,https://fr.linkedin.com/company/les-metiers-du-bois
MEUBLE DE LA REINE,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Tunis,(216) - 98 217 718,https://ca.linkedin.com/company/compagnie-tunisienne-de-meuble-ctm
MEUBLE ROYALE,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Gafsa,(216) - 98 664 844 / 29 486 644,https://ca.linkedin.com/company/compagnie-tunisienne-de-meuble-ctm
MEUBLE SADOK JARRAYA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ariana,(216) - 71 556 130 / 98 306 083,https://uk.linkedin.com/company/recons-ltd
MEUBLE STYLE,"Meubles de cuisine - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Medenine,(216) - 21 111 808 / 75 610 552,https://ca.linkedin.com/company/bo-style-meubles-et-d%C3%A9co
MEUBLENTUB,"Sièges - Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Tunis,(216) - 71 205 600,https://www.linkedin.com/company/al-masaood
MEUBLES FRIKHA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 58 380 137,https://bd.linkedin.com/company/azimfashionltd
MEUBLES MEZGHANI,"Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Manouba,(216) - 70 660 660 / 70 660 650,https://fr.linkedin.com/company/meuble-lina
MEUBLES MONCEF FRIKHA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 74 671 196,https://ca.linkedin.com/company/a2fo
MEUBLES NASRA,"Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Tunis,(216) - 71 390 390 / 71 391 666,https://tn.linkedin.com/company/compagnie-tunisienne-de-meuble-ctm
MGGG,"Fabrication de charpentes et de menuiseries - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ariana,(216) - 98 322 613,https://at.linkedin.com/company/mgg-polymers
MIMEA TUNSIE,Meubles de cuisine.,Nabeul,(216) - 20 577 846 / 72 225 126,https://ae.linkedin.com/company/mimea
MODA CASA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 74 846 402,https://cr.linkedin.com/company/grupo-inteca
MODE GOMRI,Fabrication de charpentes et de menuiseries.,Tataouine,(216) - 75 868 957,https://in.linkedin.com/company/girmiti-software
MODERNA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Nabeul,(216) - 22 137 770 / 36 137 770,https://ec.linkedin.com/company/moderna-alimentos
MPBS,Panneaux de bois.,Sfax,(216) - 74 468 044,https://hr.linkedin.com/company/moscow-&-pullman-building-supply
NOFMEB,Meubles de Bureau et Magasin - Meubles de cuisine.,Jendouba,(216) - 29 561 662,https://br.linkedin.com/company/nof-metal-coatings-group
NOUSSA DE BOISSERIE GLE,Fabrication de charpentes et de menuiseries.,Sfax,(216) - 74 670 718,https://br.linkedin.com/company/maison-boisserie-foie-gras
NOUVELLE SOTIM,Matelas.,Sfax,(216) - 74 453 146,https://fr.linkedin.com/company/la-societe-nouvelle
NOVA CAISSE,Emballages en bois.,Sousse,(216) - 50 606 233,https://ca.linkedin.com/company/lacaisse
PALETTE PLUS,Emballages en bois.,Ben Arous,(216) - 97 431 364,https://www.linkedin.com/company/b2m-it
PALMA WOOD,Panneaux de bois.,Tozeur,(216) - 98 328 037,https://br.linkedin.com/company/palmasola-s-a-madeiras-e-agricultura
PANOBOIS,"Sciage, rabotage, imprégnation du bois - Panneaux de bois.",Sousse,(216) - 96 538 013 / 73 308 777,https://www.linkedin.com/company/edgeverve
PHABS II,Meubles de Bureau et Magasin.,Tunis,(216) - 71 924 100,https://uk.linkedin.com/company/phase-ii
POLY SIEGES,"Sièges - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 73 342 522,https://br.linkedin.com/company/poly-log
POLYFLEX,Matelas.,Ben Arous,(216) - 70 556 000,https://mx.linkedin.com/company/poly-flex-products
PPI,"Sciage, rabotage, imprégnation du bois.",Zaghouan,(216) - 72 668 436,https://ca.linkedin.com/company/ppi
PROMOCUISINE,Meubles de cuisine.,Nabeul,(216) - 92 554 016 / 98 305 785,https://fr.linkedin.com/company/cooklane
PROPANN,Panneaux de bois.,Zaghouan,(216) - 22 085 085 / 70 015 300,https://de.linkedin.com/company/pa-propan-&-ammoniak-anlagen-gmbh
ROCK BOX TUNISIA,,Sfax,(216) - 98 373 170,https://fr.linkedin.com/company/digital-box-tunisie
ROTIN LAJNEF,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sfax,(216) - 74 291 402,https://ie.linkedin.com/company/linkedin
ROYAL MONDIAL,Meubles de cuisine.,Tozeur,(216) - 98 450 173,https://nl.linkedin.com/company/mondial-foods-b.v.
RUSPINA MEUBLES,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Monastir,(216) - 73 531 555,https://fr.linkedin.com/company/meuble-lina
RYMAT,Matelas.,Sfax,(216) - 74 639 104 / 74 639 105,https://au.linkedin.com/company/rynat-industries
SALOTTITALIA,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ben Arous,(216) - 79 408 709 / 36 239 833,https://it.linkedin.com/company/alpa-salotti
SANI CUISINES,Meubles de cuisine.,Tunis,(216) - 71 854 105,https://ca.linkedin.com/company/gestion-sani-plus
SELIMAT,Matelas.,Sousse,(216) - 73 248 111 / 73 340 150,https://de.linkedin.com/company/selit
SEQUOIA,Fabrication de charpentes et de menuiseries.,Zaghouan,(216) - 72 682 059,https://in.linkedin.com/company/sequoia-tpi
SITB,Panneaux de bois.,Sfax,(216) - 22 786 711 / 22 872 113,https://es.linkedin.com/company/sit&b-barcelona-sl
SKANDRANI MEUBLES,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Monastir,(216) - 73 515 630,https://www.linkedin.com/company/accenture
SLAY DESIGN,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Jendouba,(216) - 27 605 515,https://in.linkedin.com/company/spoxtale-digitech
SMART SPECTRA,Meubles de cuisine.,Nabeul,(216) - 98 421 216 / 97 501 665,https://in.linkedin.com/company/onspectra
SMS (MEDENINE),"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...) - Matelas.",Medenine,(216) - 75 601 119,https://gg.linkedin.com/company/sms_group
SNL,"Objets en liège, vannerie ou sparterie.",Jendouba,(216) - 78 670 239 / 98 424 495,https://ca.linkedin.com/company/snl-techlink
SOAMCO,"Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Ben Arous,(216) - 98 312 378 / 71 426 731,https://so.linkedin.com/company/somaco-ltd
SOBELIM,Matelas.,Sfax,(216) - 74 630 400,https://be.linkedin.com/company/sobelim-projectontwikkeling
SOFAMART,Objets divers en bois.,Beja,(216) - 55 323 939,https://www.linkedin.com/company/bostonfam
SOFASAM,"Sièges - Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...) - Industries connexes de l'ameublement.",Sousse,(216) - 73 342 811 / 73 342 990,https://in.linkedin.com/company/ampcus-tech-pvt-ltd
SOGEM (SFAX),Fabrication de charpentes et de menuiseries.,Sfax,(216) - 74 861 420,https://tn.linkedin.com/company/sotemee
SOLEMAR,Matelas.,Sfax,(216) - 74 279 919,https://tr.linkedin.com/company/solemar-enerji
SOMATRAL,Matelas.,Sousse,(216) - 73 322 704,https://in.linkedin.com/company/intenso-tech-solution-private-limited
SOMEC SLAMA,"Sièges - Meubles de Bureau et Magasin - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 29 404 853 / 21 400 592,https://ca.linkedin.com/company/somecgruppo
SOMECOBOIS,Fabrication de charpentes et de menuiseries.,Medenine,(216) - 98 318 138 / 95 343 231,https://in.linkedin.com/company/aerolloy
SOTEB,Fabrication de charpentes et de menuiseries - Meubles de cuisine.,Ben Arous,(216) - 79 408 547,https://www.linkedin.com/company/boeing
SOTUFAM (EL HAOUARIA),Matelas.,Nabeul,(216) - 98 331 294,https://ae.linkedin.com/company/asgcuae
SPHINX MEUBLES,"Sièges - Meubles N.C.A (Chambres à coucher, salons, meubles pour jardins ...).",Sousse,(216) - 98 680 537 / 98 297 789,https://fr.linkedin.com/company/lesphinx
SPM (GROMBALIA),Industries connexes de l'ameublement.,Nabeul,(216) - 72 256 882,https://ph.linkedin.com/company/sanmiguellogistics
SST,Sièges.,Nabeul,(216) - 70 018 700,https://in.linkedin.com/company/smart-solutions-technologies
STRAMIFLEX,Panneaux de bois.,Tunis,(216) - 71 808 080,https://in.linkedin.com/company/ascend-bpo
SUD INDUSTRIE,Matelas.,Sfax,(216) - 74 871 940 / 74 871 950,https://in.linkedin.com/company/sudarshan-chemical-industries-ltd.
SUD INTER MOUSSE,Matelas.,Sfax,(216) - 74 279 919,https://fr.linkedin.com/company/interep-france
